BPIC2012_1000_INSERTION_10.0_4_alpha.pnml,"{'places': 0.23529411764705882, 'transitions': 0.3037974683544304, 'arcs': 0.25, 'overall': 0.27439024390243905}",0.21052631578947367
BPIC2012_1000_INSERTION_10.0_4_heuristics.pnml,"{'places': 0.7727272727272727, 'transitions': 0.2948717948717949, 'arcs': 0.09135802469135802, 'overall': 0.17836812144212524}",0.045454545454545456
BPIC2012_1000_INSERTION_10.0_4_inductive.pnml,"{'places': 0.3944954128440367, 'transitions': 0.3, 'arcs': 0.012704174228675136, 'overall': 0.1}",0.0
RTFMS_20000_ABSENCE_10.0_5_alpha.pnml,"{'places': 0.5263157894736842, 'transitions': 1.0, 'arcs': 0.46296296296296297, 'overall': 0.5476190476190477}",0.8333333333333334
RTFMS_20000_ABSENCE_10.0_5_heuristics.pnml,"{'places': 0.9565217391304348, 'transitions': 1.0, 'arcs': 0.2112676056338028, 'overall': 0.35795454545454547}",0.8888888888888888
RTFMS_20000_ABSENCE_10.0_5_inductive.pnml,"{'places': 0.6666666666666666, 'transitions': 1.0, 'arcs': 0.0, 'overall': 0.16233766233766234}",0.3333333333333333
Sepsis_10000_INSERTION_2.0_5_alpha.pnml,"{'places': 0.2857142857142857, 'transitions': 0.1391304347826087, 'arcs': 0.31746031746031744, 'overall': 0.20540540540540542}",0.0
Sepsis_10000_INSERTION_2.0_5_heuristics.pnml,"{'places': 0.5208333333333334, 'transitions': 0.1391304347826087, 'arcs': 0.06457564575645756, 'overall': 0.10780141843971631}",0.046632124352331605
Sepsis_10000_INSERTION_2.0_5_inductive.pnml,"{'places': 0.3333333333333333, 'transitions': 0.13793103448275862, 'arcs': 0.003703703703703704, 'overall': 0.064343163538874}",0.0
Sepsis_40000_INSERTION_2.0_5_alpha.pnml,"{'places': 0.25, 'transitions': 0.038461538461538464, 'arcs': 0.15503875968992248, 'overall': 0.06871609403254973}",0.0
Sepsis_40000_INSERTION_2.0_5_heuristics.pnml,"{'places': 0.4807692307692308, 'transitions': 0.038461538461538464, 'arcs': 0.0193929173693086, 'overall': 0.03869407496977025}",0.0
Sepsis_40000_INSERTION_2.0_5_inductive.pnml,"{'places': 0.30303030303030304, 'transitions': 0.03836930455635491, 'arcs': 0.002575107296137339, 'overall': 0.029149315883402735}",0.0
BPIC2012_1000_INSERTION_0.4_5_alpha.pnml,"{'places': 0.4, 'transitions': 0.96, 'arcs': 0.44, 'overall': 0.5777777777777777}",0.7692307692307693
BPIC2012_1000_INSERTION_0.4_5_heuristics.pnml,"{'places': 0.9722222222222222, 'transitions': 0.9583333333333334, 'arcs': 0.3133047210300429, 'overall': 0.447098976109215}",0.75
BPIC2012_1000_INSERTION_0.4_5_inductive.pnml,"{'places': 0.7230769230769231, 'transitions': 0.96, 'arcs': 0.005714285714285714, 'overall': 0.16590909090909092}",0.8571428571428571
RTFMS_1000_ORDERING_4.0_1_alpha.pnml,"{'places': 0.5263157894736842, 'transitions': 1.0, 'arcs': 0.4339622641509434, 'overall': 0.5301204819277109}",0.6875
RTFMS_1000_ORDERING_4.0_1_heuristics.pnml,"{'places': 0.9166666666666666, 'transitions': 1.0, 'arcs': 0.19402985074626866, 'overall': 0.34911242603550297}",0.7142857142857143
RTFMS_1000_ORDERING_4.0_1_inductive.pnml,"{'places': 0.65, 'transitions': 1.0, 'arcs': 0.0, 'overall': 0.17518248175182483}",0.3333333333333333
Sepsis_4000_ABSENCE_2.0_5_alpha.pnml,"{'places': 0.7142857142857143, 'transitions': 1.0, 'arcs': 0.7435897435897436, 'overall': 0.8064516129032258}",1.0
Sepsis_4000_ABSENCE_2.0_5_heuristics.pnml,"{'places': 0.972972972972973, 'transitions': 1.0, 'arcs': 0.1625, 'overall': 0.27882037533512066}",0.9444444444444444
Sepsis_4000_ABSENCE_2.0_5_inductive.pnml,"{'places': 0.6326530612244898, 'transitions': 1.0, 'arcs': 0.06607929515418502, 'overall': 0.21232876712328766}",1.0
Sepsis_100000_ORDERING_0.4_2_alpha.pnml,"{'places': 0.15384615384615385, 'transitions': 1.0, 'arcs': 0.3225806451612903, 'overall': 0.4175824175824176}",0.3333333333333333
Sepsis_100000_ORDERING_0.4_2_heuristics.pnml,"{'places': 0.9705882352941176, 'transitions': 1.0, 'arcs': 0.21739130434782608, 'overall': 0.32664756446991405}",0.9473684210526315
Sepsis_100000_ORDERING_0.4_2_inductive.pnml,"{'places': 0.7391304347826086, 'transitions': 1.0, 'arcs': 0.06726457399103139, 'overall': 0.22807017543859648}",0.0
RTFMS_4000_SUBSTITUTION_0.2_3_alpha.pnml,"{'places': 0.3333333333333333, 'transitions': 0.7333333333333333, 'arcs': 0.3275862068965517, 'overall': 0.39361702127659576}",0.4
RTFMS_4000_SUBSTITUTION_0.2_3_heuristics.pnml,"{'places': 0.9615384615384616, 'transitions': 0.7333333333333333, 'arcs': 0.1676300578034682, 'overall': 0.3037383177570093}",0.5
RTFMS_4000_SUBSTITUTION_0.2_3_inductive.pnml,"{'places': 0.7692307692307693, 'transitions': 0.7333333333333333, 'arcs': 0.006622516556291391, 'overall': 0.16666666666666666}",0.25
Sepsis_4000_SUBSTITUTION_2.0_1_alpha.pnml,"{'places': 0.25, 'transitions': 0.2909090909090909, 'arcs': 0.3448275862068966, 'overall': 0.3140495867768595}",0.17647058823529413
Sepsis_4000_SUBSTITUTION_2.0_1_heuristics.pnml,"{'places': 0.6595744680851063, 'transitions': 0.2909090909090909, 'arcs': 0.10368663594470046, 'overall': 0.17164179104477612}",0.12790697674418605
Sepsis_4000_SUBSTITUTION_2.0_1_inductive.pnml,"{'places': 0.44155844155844154, 'transitions': 0.2857142857142857, 'arcs': 0.0024813895781637717, 'overall': 0.09514925373134328}",0.0
Sepsis_40000_ABSENCE_0.2_3_alpha.pnml,"{'places': 0.7142857142857143, 'transitions': 1.0, 'arcs': 0.7435897435897436, 'overall': 0.8064516129032258}",1.0
Sepsis_40000_ABSENCE_0.2_3_heuristics.pnml,"{'places': 1.0, 'transitions': 1.0, 'arcs': 1.0, 'overall': 1.0}",1.0
Sepsis_40000_ABSENCE_0.2_3_inductive.pnml,"{'places': 0.6326530612244898, 'transitions': 1.0, 'arcs': 0.06607929515418502, 'overall': 0.21232876712328766}",1.0
BPIC2012_4000_MIXED_1.0_1_alpha.pnml,"{'places': 0.1111111111111111, 'transitions': 0.6486486486486487, 'arcs': 0.19047619047619047, 'overall': 0.3220338983050847}",0.2
BPIC2012_4000_MIXED_1.0_1_heuristics.pnml,"{'places': 0.8604651162790697, 'transitions': 0.6486486486486487, 'arcs': 0.1242603550295858, 'overall': 0.24641148325358853}",0.18181818181818182
BPIC2012_4000_MIXED_1.0_1_inductive.pnml,"{'places': 0.4946236559139785, 'transitions': 0.631578947368421, 'arcs': 0.011286681715575621, 'overall': 0.13066202090592335}",0.0
RTFMS_100000_INSERTION_1.0_5_alpha.pnml,"{'places': 0.13333333333333333, 'transitions': 0.022964509394572025, 'arcs': 0.02711864406779661, 'overall': 0.026615969581749048}",0.10526315789473684
RTFMS_100000_INSERTION_1.0_5_heuristics.pnml,"{'places': 0.35294117647058826, 'transitions': 0.022964509394572025, 'arcs': 0.0125, 'overall': 0.025433526011560695}",0.0
RTFMS_100000_INSERTION_1.0_5_inductive.pnml,"{'places': 0.36764705882352944, 'transitions': 0.022916666666666665, 'arcs': 0.0, 'overall': 0.020618556701030927}",0.0
RTFMS_100000_INSERTION_4.0_4_alpha.pnml,"{'places': 0.125, 'transitions': 0.005971769815418024, 'arcs': 0.008333333333333333, 'overall': 0.007452093683463449}",0.05555555555555555
RTFMS_100000_INSERTION_4.0_4_heuristics.pnml,"{'places': 0.2222222222222222, 'transitions': 0.005971769815418024, 'arcs': 0.0036864094372081593, 'overall': 0.007343124165554072}",0.0
RTFMS_100000_INSERTION_4.0_4_inductive.pnml,"{'places': 0.32857142857142857, 'transitions': 0.005968529571351058, 'arcs': 0.0, 'overall': 0.005822914882685391}",0.0
BPIC2012_4000_MIXED_4.0_2_alpha.pnml,"{'places': 0.10526315789473684, 'transitions': 0.375, 'arcs': 0.16216216216216217, 'overall': 0.24203821656050956}",0.041666666666666664
BPIC2012_4000_MIXED_4.0_2_heuristics.pnml,"{'places': 0.75, 'transitions': 0.375, 'arcs': 0.08490566037735849, 'overall': 0.1791044776119403}",0.03614457831325301
BPIC2012_4000_MIXED_4.0_2_inductive.pnml,"{'places': 0.42201834862385323, 'transitions': 0.36923076923076925, 'arcs': 0.012987012987012988, 'overall': 0.10799438990182328}",0.0
BPIC2012_20000_SUBSTITUTION_1.0_2_alpha.pnml,"{'places': 0.08333333333333333, 'transitions': 0.18461538461538463, 'arcs': 0.08633093525179857, 'overall': 0.1296928327645051}",0.04
BPIC2012_20000_SUBSTITUTION_1.0_2_heuristics.pnml,"{'places': 0.6363636363636364, 'transitions': 0.18461538461538463, 'arcs': 0.05709342560553633, 'overall': 0.12057667103538663}",0.005319148936170213
BPIC2012_20000_SUBSTITUTION_1.0_2_inductive.pnml,"{'places': 0.30405405405405406, 'transitions': 0.183206106870229, 'arcs': 0.0012903225806451613, 'overall': 0.06641366223908918}",0.0
BPIC2012_10000_ORDERING_4.0_4_alpha.pnml,"{'places': 0.08695652173913043, 'transitions': 1.0, 'arcs': 0.13636363636363635, 'overall': 0.2814814814814815}",0.14814814814814814
BPIC2012_10000_ORDERING_4.0_4_heuristics.pnml,"{'places': 0.9024390243902439, 'transitions': 1.0, 'arcs': 0.13538461538461538, 'overall': 0.2692307692307692}",0.5833333333333334
BPIC2012_10000_ORDERING_4.0_4_inductive.pnml,"{'places': 0.7049180327868853, 'transitions': 1.0, 'arcs': 0.0029850746268656717, 'overall': 0.1619047619047619}",0.125
BPIC2012_20000_ABSENCE_1.0_1_alpha.pnml,"{'places': 0.4375, 'transitions': 1.0, 'arcs': 0.4, 'overall': 0.55}",0.7857142857142857
BPIC2012_20000_ABSENCE_1.0_1_heuristics.pnml,"{'places': 0.95, 'transitions': 1.0, 'arcs': 0.15335463258785942, 'overall': 0.2917771883289125}",0.7272727272727273
BPIC2012_20000_ABSENCE_1.0_1_inductive.pnml,"{'places': 0.6833333333333333, 'transitions': 1.0, 'arcs': 0.0029850746268656717, 'overall': 0.1575178997613365}",0.2222222222222222
RTFMS_4000_INSERTION_10.0_1_alpha.pnml,"{'places': 0.11764705882352941, 'transitions': 0.05913978494623656, 'arcs': 0.055944055944055944, 'overall': 0.06069364161849711}",0.0
RTFMS_4000_INSERTION_10.0_1_heuristics.pnml,"{'places': 0.3541666666666667, 'transitions': 0.05913978494623656, 'arcs': 0.023688663282571912, 'overall': 0.05090909090909091}",0.0
RTFMS_4000_INSERTION_10.0_1_inductive.pnml,"{'places': 0.25757575757575757, 'transitions': 0.058823529411764705, 'arcs': 0.008460236886632826, 'overall': 0.03909952606635071}",0.0
BPIC2012_40000_ABSENCE_1.0_3_alpha.pnml,"{'places': 0.4117647058823529, 'transitions': 1.0, 'arcs': 0.39344262295081966, 'overall': 0.5392156862745098}",0.7333333333333333
BPIC2012_40000_ABSENCE_1.0_3_heuristics.pnml,"{'places': 0.975, 'transitions': 1.0, 'arcs': 0.23157894736842105, 'overall': 0.367816091954023}",0.9
BPIC2012_40000_ABSENCE_1.0_3_inductive.pnml,"{'places': 0.8333333333333334, 'transitions': 1.0, 'arcs': 0.002770083102493075, 'overall': 0.16853932584269662}",0.25
RTFMS_40000_INSERTION_0.2_2_alpha.pnml,"{'places': 0.2222222222222222, 'transitions': 0.22, 'arcs': 0.17647058823529413, 'overall': 0.19852941176470587}",0.375
RTFMS_40000_INSERTION_0.2_2_heuristics.pnml,"{'places': 0.5454545454545454, 'transitions': 0.22, 'arcs': 0.0846774193548387, 'overall': 0.1510574018126888}",0.09090909090909091
RTFMS_40000_INSERTION_0.2_2_inductive.pnml,"{'places': 0.4444444444444444, 'transitions': 0.21568627450980393, 'arcs': 0.0, 'overall': 0.085995085995086}",0.0
BPIC2012_40000_ORDERING_0.2_2_alpha.pnml,"{'places': 0.2, 'transitions': 1.0, 'arcs': 0.25, 'overall': 0.4017857142857143}",0.42105263157894735
BPIC2012_40000_ORDERING_0.2_2_heuristics.pnml,"{'places': 0.975, 'transitions': 0.9583333333333334, 'arcs': 0.16139240506329114, 'overall': 0.29736842105263156}",0.6923076923076923
BPIC2012_40000_ORDERING_0.2_2_inductive.pnml,"{'places': 0.676056338028169, 'transitions': 1.0, 'arcs': 0.007957559681697613, 'overall': 0.15889830508474576}",0.0
Sepsis_40000_SUBSTITUTION_10.0_1_alpha.pnml,"{'places': 0.2857142857142857, 'transitions': 0.008537886872998933, 'arcs': 0.04987531172069826, 'overall': 0.016652059596844872}",0.0
Sepsis_40000_SUBSTITUTION_10.0_1_heuristics.pnml,"{'places': 0.2631578947368421, 'transitions': 0.008537886872998933, 'arcs': 0.005561993047508691, 'overall': 0.010343730108211331}",0.0
Sepsis_40000_SUBSTITUTION_10.0_1_inductive.pnml,"{'places': 0.3063063063063063, 'transitions': 0.008533333333333334, 'arcs': 0.00024195499637067505, 'overall': 0.008334695211635889}",0.0
BPIC2012_100000_ABSENCE_4.0_3_alpha.pnml,"{'places': 0.4117647058823529, 'transitions': 1.0, 'arcs': 0.38095238095238093, 'overall': 0.5288461538461539}",0.6875
BPIC2012_100000_ABSENCE_4.0_3_heuristics.pnml,"{'places': 0.9523809523809523, 'transitions': 1.0, 'arcs': 0.1758957654723127, 'overall': 0.3163538873994638}",0.7272727272727273
BPIC2012_100000_ABSENCE_4.0_3_inductive.pnml,"{'places': 0.6, 'transitions': 1.0, 'arcs': 0.009345794392523364, 'overall': 0.15555555555555556}",0.2222222222222222
RTFMS_100000_ABSENCE_4.0_1_alpha.pnml,"{'places': 0.5555555555555556, 'transitions': 1.0, 'arcs': 0.4897959183673469, 'overall': 0.5769230769230769}",0.75
RTFMS_100000_ABSENCE_4.0_1_heuristics.pnml,"{'places': 0.9259259259259259, 'transitions': 1.0, 'arcs': 0.14942528735632185, 'overall': 0.29245283018867924}",0.5
RTFMS_100000_ABSENCE_4.0_1_inductive.pnml,"{'places': 0.8125, 'transitions': 1.0, 'arcs': 0.0, 'overall': 0.17535545023696683}",0.0
RTFMS_4000_INSERTION_0.4_4_alpha.pnml,"{'places': 0.14814814814814814, 'transitions': 0.5789473684210527, 'arcs': 0.15853658536585366, 'overall': 0.21875}",0.25
RTFMS_4000_INSERTION_0.4_4_heuristics.pnml,"{'places': 0.5428571428571428, 'transitions': 0.5789473684210527, 'arcs': 0.1134020618556701, 'overall': 0.20967741935483872}",0.2727272727272727
RTFMS_4000_INSERTION_0.4_4_inductive.pnml,"{'places': 0.5882352941176471, 'transitions': 0.55, 'arcs': 0.00546448087431694, 'overall': 0.1350210970464135}",0.0
Sepsis_20000_ABSENCE_2.0_4_alpha.pnml,"{'places': 0.7142857142857143, 'transitions': 1.0, 'arcs': 0.7073170731707317, 'overall': 0.78125}",1.0
Sepsis_20000_ABSENCE_2.0_4_heuristics.pnml,"{'places': 1.0, 'transitions': 1.0, 'arcs': 0.304029304029304, 'overall': 0.40993788819875776}",1.0
Sepsis_20000_ABSENCE_2.0_4_inductive.pnml,"{'places': 0.6326530612244898, 'transitions': 1.0, 'arcs': 0.06607929515418502, 'overall': 0.21232876712328766}",1.0
Sepsis_40000_ORDERING_1.0_4_alpha.pnml,"{'places': 0.16666666666666666, 'transitions': 1.0, 'arcs': 0.35714285714285715, 'overall': 0.4523809523809524}",0.35714285714285715
Sepsis_40000_ORDERING_1.0_4_heuristics.pnml,"{'places': 0.9428571428571428, 'transitions': 1.0, 'arcs': 0.20394736842105263, 'overall': 0.3126760563380282}",0.7894736842105263
Sepsis_40000_ORDERING_1.0_4_inductive.pnml,"{'places': 0.717391304347826, 'transitions': 1.0, 'arcs': 0.08444444444444445, 'overall': 0.23693379790940766}",0.0
RTFMS_20000_SUBSTITUTION_10.0_5_alpha.pnml,"{'places': 0.125, 'transitions': 0.011702127659574468, 'arcs': 0.011747430249632892, 'overall': 0.012828344532681736}",0.05263157894736842
RTFMS_20000_SUBSTITUTION_10.0_5_heuristics.pnml,"{'places': 0.27586206896551724, 'transitions': 0.011702127659574468, 'arcs': 0.007390300230946882, 'overall': 0.013594688586784698}",0.0
RTFMS_20000_SUBSTITUTION_10.0_5_inductive.pnml,"{'places': 0.23376623376623376, 'transitions': 0.011689691817215728, 'arcs': 0.0, 'overall': 0.009177215189873418}",0.0
Sepsis_10000_ABSENCE_10.0_4_alpha.pnml,"{'places': 0.625, 'transitions': 1.0, 'arcs': 0.6744186046511628, 'overall': 0.746268656716418}",0.9090909090909091
